"","Date","Stream","Reach","Transect","Quadrat","Order","Family","Count","Size"
"273","2/20/2022","SM",4,4,2,"Ephemeroptera","Heptageniidae",1,5
"274","2/20/2022","SM",4,4,2,"Ephemeroptera","Heptageniidae",1,1
"275","2/20/2022","SM",4,4,2,"Ephemeroptera","Heptageniidae",1,1
"276","2/20/2022","SM",4,4,2,"Ephemeroptera","Heptageniidae",1,1
"277","2/20/2022","SM",4,4,2,"Ephemeroptera","Heptageniidae",1,1
"278","2/20/2022","SM",4,4,2,"Ephemeroptera","Heptageniidae",1,1
"279","2/20/2022","SM",4,4,2,"Plecoptera","perlidae",1,5
"280","2/20/2022","SM",4,4,2,"Plecoptera","Nemouridae",1,10
"281","2/20/2022","SM",4,4,2,"Plecoptera","Perlodidae",1,1
"282","2/20/2022","SM",4,4,2,"Plecoptera","Perlodidae",1,1
"283","2/20/2022","SM",4,4,2,"Plecoptera","Perlodidae",1,1
"284","2/20/2022","SM",4,4,2,"Plecoptera","Perlodidae",1,1
"285","2/20/2022","SM",4,4,2,"Plecoptera","Perlodidae",1,1
"286","2/20/2022","SM",4,4,2,"Plecoptera","Perlidae",1,1
"287","2/20/2022","SM",4,4,2,"Plecoptera","Perlidae",1,1
"288","2/20/2022","SM",4,4,2,"Plecoptera","Perlidae",1,1
"289","2/20/2022","SM",4,4,2,"Trichoptera","Philopotamidae",1,1
"290","2/20/2022","SM",2,3,2,"trichoptera","Glossosomatidae",1,1
"291","2/20/2022","SM",2,3,2,"Ephemeroptera","Heptageniidae",1,1
"292","2/20/2022","SM",2,3,2,"Ephemeroptera","Heptageniidae",1,1
"293","2/20/2022","SM",2,3,2,"Ephemeroptera","Heptageniidae",1,1
"294","2/20/2022","SM",2,3,2,"Plecoptera","Perlodidae",1,1
"295","2/20/2022","SM",3,5,2,"Trichoptera","Odontoceridae",1,1
"296","2/20/2022","SM",3,5,2,"Ephemeroptera","Heptageniidae",1,1
"297","2/20/2022","SM",3,5,2,"Ephemeroptera","Heptageniidae",1,1
"298","2/20/2022","SM",3,5,2,"Ephemeroptera","Heptageniidae",1,1
"299","2/20/2022","SM",3,5,2,"Plecoptera","Perlidae",1,1
"300","2/20/2022","SM",3,5,2,"Plecoptera","Perlodidae",1,1
"301","2/20/2022","SM",3,5,2,"Plecoptera","Perlodidae",1,1
"302","2/20/2022","SM",3,1,2,"Ephemeroptera","Heptageniidae",1,5
"303","2/20/2022","SM",3,1,2,"Ephemeroptera","Heptageniidae",1,1
"304","2/20/2022","SM",3,1,2,"Plecoptera","Perlodidae",1,10
"305","2/20/2022","SM",3,1,2,"Plecoptera","Perlodidae",1,1
"306","2/20/2022","SM",4,3,2,"Trichoptera","Brachycentridae",1,5
"307","2/20/2022","SM",4,3,2,"Trichoptera","Dipseudopsidae",1,1
"308","2/20/2022","SM",4,3,2,"Plecoptera","Perlidae",1,1
"309","2/20/2022","SM",1,3,2,"Ephemeroptera","Heptageniidae",1,1
"310","2/20/2022","SM",1,3,2,"Ephemeroptera","Heptageniidae",1,1
"311","2/20/2022","SM",1,3,2,"Trichoptera","Hydroptilidae",1,1
"312","2/20/2022","SM",1,5,2,"Trichoptera","Brachycentridae",1,5
"313","2/20/2022","SM",1,5,2,"Trichoptera","Hydropsychidae ",1,1
"314","2/20/2022","SM",1,5,2,"Trichoptera","Philopotamidae",1,1
"315","2/20/2022","SM",1,5,2,"Plecoptera","Perlodidae",1,1
"316","2/20/2022","SM",1,5,2,"Plecoptera","Perlodidae",1,1
"317","2/20/2022","SM",1,5,2,"Plecoptera","Perlidae",1,1
"318","2/20/2022","SM",1,2,1,"Ephemeroptera","Heptageniidae",1,5
"319","2/20/2022","SM",1,2,1,"Ephemeroptera","Heptageniidae",1,1
"320","2/20/2022","SM",1,2,1,"Ephemeroptera","Heptageniidae",1,1
"321","2/20/2022","SM",1,2,1,"Ephemeroptera","Heptageniidae",1,1
"322","2/20/2022","SM",1,2,1,"Ephemeroptera","Heptageniidae",1,1
"323","2/20/2022","SM",1,2,1,"Ephemeroptera","Heptageniidae",1,1
"324","2/20/2022","SM",1,2,1,"Ephemeroptera","Heptageniidae",1,1
"325","2/20/2022","SM",1,2,1,"Ephemeroptera","Heptageniidae",1,1
"326","2/20/2022","SM",1,2,1,"Ephemeroptera","Heptageniidae",1,1
"327","2/20/2022","SM",1,2,1,"Ephemeroptera","Heptageniidae",1,1
"328","2/20/2022","SM",1,2,1,"Ephemeroptera","Heptageniidae",1,1
"329","2/20/2022","SM",1,2,1,"Ephemeroptera","Ephemerellidae",1,1
"330","2/20/2022","SM",1,2,1,"Plecoptera","Perlodidae",1,1
"331","2/20/2022","SM",1,2,1,"Plecoptera","Perlodidae",1,1
"332","2/20/2022","SM",1,2,1,"Plecoptera","Perlodidae",1,1
"333","2/20/2022","SM",1,2,1,"Plecoptera","Perlodidae",1,1
"334","2/20/2022","SM",1,2,1,"Plecoptera","Perlodidae",1,1
"335","2/20/2022","SM",1,2,1,"Plecoptera","Perlodidae",1,1
"336","2/20/2022","SM",1,2,1,"Plecoptera","Perlodidae",1,1
"337","2/20/2022","SM",1,2,1,"Plecoptera","Perlodidae",1,1
"338","2/20/2022","SM",1,2,1,"Plecoptera","Perlodidae",1,1
"339","2/20/2022","SM",1,2,1,"Plecoptera","Perlodidae",1,1
"340","2/20/2022","SM",1,2,1,"Plecoptera","Perlidae",1,1
"341","2/20/2022","SM",1,2,1,"Plecoptera","Perlidae",1,1
"342","2/20/2022","SM",1,2,1,"Plecoptera","Perlidae",1,1
"343","2/20/2022","SM",1,2,1,"Plecoptera","Perlidae",1,1
"344","2/20/2022","SM",1,2,1,"Plecoptera","Perlidae",1,1
"345","2/20/2022","SM",1,2,1,"Trichoptera","Glossosomatidae",1,1
"346","2/20/2022","SM",1,2,1,"Ephemeroptera","Metretopodidae",1,1
"347","2/20/2022","SM",1,2,1,"Plecoptera","Perlidae",1,1
"348","2/20/2022","SM",1,2,1,"Trichoptera","Brachycentridae",1,1
"349","2/20/2022","SM",1,2,1,"Trichoptera","Rhyacophilidae",1,1
"350","2/20/2022","SM",2,2,2,"Ephemeroptera","Heptageniidae",1,1
"351","2/20/2022","SM",2,2,2,"Ephemeroptera","Heptageniidae",1,1
"352","2/20/2022","SM",2,2,2,"Ephemeroptera","Heptageniidae",1,1
"353","2/20/2022","SM",2,2,2,"Plecoptera","Perlodidae",1,1
"354","2/20/2022","SM",2,2,2,"Plecoptera","Perlodidae",1,1
"355","2/20/2022","SM",2,2,2,"Plecoptera","Capniidae",1,1
"356","2/20/2022","SM",2,2,2,"Trichoptera","Sericostomatidae",1,1
"357","2/20/2022","SM",2,2,2,"Trichoptera","Glossosomatidae",1,1
"358","2/20/2022","SM",1,1,2,"Ephemeroptera","Heptageniidae",1,1
"359","2/20/2022","SM",1,1,2,"Ephemeroptera","Heptageniidae",1,1
"360","2/20/2022","SM",1,1,2,"Ephemeroptera","Heptageniidae",1,1
"361","2/20/2022","SM",1,1,2,"Ephemeroptera","Heptageniidae",1,1
"362","2/20/2022","SM",1,1,2,"Ephemeroptera","Heptageniidae",1,1
"363","2/20/2022","SM",1,1,2,"Ephemeroptera","Neoephemeridae",1,10
"364","2/20/2022","SM",1,1,2,"Plecoptera","Perlidae",1,1
"365","2/20/2022","SM",1,1,2,"Trichoptera","Sericostomatidae",1,1
"366","2/20/2022","SM",1,1,2,"Trichoptera","Sericostomatidae",1,1
"367","2/20/2022","SM",3,5,1,"Ephemeroptera","Ephemerellidae",1,1
"368","2/20/2022","SM",5,2,1,"Ephemeroptera","Heptageniidae",1,1
"369","2/20/2022","SM",5,2,1,"Ephemeroptera","Heptageniidae",1,1
"370","2/20/2022","SM",5,2,1,"Ephemeroptera","Ephemerellidae",1,1
"371","2/20/2022","SM",5,2,1,"Plecoptera","Perlodidae",1,1
"372","2/20/2022","SM",3,2,1,"Ephemeroptera","Heptageniidae",1,5
"373","2/20/2022","SM",3,2,1,"Plecoptera","Perlidae",1,1
"374","2/20/2022","SM",1,5,1,"Ephemeroptera","Heptageniidae",1,1
"375","2/20/2022","SM ",1,5,1,"Ephemeroptera","Heptageniidae",1,1
"376","2/20/2022","SM",2,1,2,"Ephemeroptera","Heptageniidae",1,1
"377","2/20/2022","SM",2,1,2,"Ephemeroptera","Heptageniidae",1,1
"378","2/20/2022","SM",2,1,2,"Ephemeroptera","Ephemerellidae",1,1
"379","2/20/2022","SM",2,1,2,"Plecoptera","Perlodidae",1,1
"380","2/20/2022","SM",2,1,2,"Plecoptera","Perlodidae",1,1
"381","2/20/2022","SM",2,1,2,"Plecoptera","Perlodidae",1,1
"382","2/20/2022","SM",2,1,2,"Plecoptera","Perlodidae",1,1
"383","2/20/2022","SM",2,1,2,"Plecoptera","Perlodidae",1,1
"384","2/20/2022","SM",2,1,2,"Plecoptera","Perlodidae",1,1
"385","2/20/2022","SM",2,1,2,"Plecoptera","Perlidae",1,1
"386","2/20/2022","SM",2,1,2,"Plecoptera","Perlidae",1,1
"387","2/20/2022","SM",3,3,2,"Ephemeroptera","Baetidae",1,1
"388","2/20/2022","SM",5,1,1,"Ephemeroptera","Heptageniidae",1,1
"389","2/20/2022","SM",5,1,1,"Ephemeroptera","Heptageniidae",1,1
"390","2/20/2022","SM",5,1,1,"Ephemeroptera","Heptageniidae",1,5
"391","2/20/2022","SM",5,1,1,"Plecoptera","Perlodidae",1,1
"392","2/20/2022","SM",5,1,1,"Plecoptera","Perlodidae",1,1
"393","2/20/2022","SM",5,1,1,"Plecoptera","Perlodidae",1,1
"394","2/20/2022","SM",3,5,1,"Ephemeroptera","Heptageniidae",1,1
"395","2/20/2022","SM",3,5,1,"Ephemeroptera","Heptageniidae",1,1
"396","2/20/2022","SM",3,5,1,"Ephemeroptera","Baetidae",1,1
"397","2/20/2022","SM",3,5,1,"Ephemeroptera","Baetidae",1,1
"398","2/20/2022","SM",3,5,1,"Plecoptera","Perlodidae",1,1
"399","2/20/2022","SM",2,5,1,"Ephemeroptera","Heptageniidae",1,5
"400","2/20/2022","SM",2,5,1,"Ephemeroptera","Heptageniidae",1,5
"401","2/20/2022","SM",2,5,1,"Ephemeroptera","Heptageniidae",1,5
"402","2/20/2022","SM",2,5,1,"Ephemeroptera","Heptageniidae",1,1
"403","2/20/2022","SM",2,5,1,"Ephemeroptera","Heptageniidae",1,1
"404","2/20/2022","SM",2,5,1,"Ephemeroptera","Heptageniidae",1,1
"405","2/20/2022","SM",2,5,1,"Ephemeroptera","Heptageniidae",1,1
"406","2/20/2022","SM",2,5,1,"Ephemeroptera","Heptageniidae",1,1
"407","2/20/2022","SM",5,3,2,"Plecoptera","Perlidae",1,10
"408","2/20/2022","SM",5,3,2,"Plecoptera","Perlidae",1,1
"409","2/20/2022","SM",5,3,2,"Plecoptera","Perlodidae",1,1
"410","2/20/2022","SM",5,1,2,"Ephemeroptera","Heptageniidae",1,1
"411","2/20/2022","SM",5,1,2,"Trichoptera","Thremmatidae",1,10
"412","2/20/2022","SM",5,2,2,"Plecoptera","Perlodidae",1,5
"413","2/20/2022","SM",5,2,2,"Plecoptera","Perlodidae",1,1
"414","2/20/2022","SM",5,2,2,"Plecoptera","Perlodidae",1,1
"415","2/20/2022","SM",5,2,2,"Ephemeroptera","Heptageniidae",1,1
"416","2/20/2022","SM",5,2,2,"Ephemeroptera","Heptageniidae",1,1
"417","2/20/2022","SM",5,2,2,"Ephemeroptera","Baetiscidae",1,1
"418","2/20/2022","SM",5,2,2,"Ephemeroptera","Batidae",1,1
"419","2/20/2022","SM",3,2,2,"Ephemeroptera","Heptageniidae",1,5
"420","2/20/2022","SM",3,2,2,"Plecoptera","Perlodidae",1,1
"421","2/20/2022","SM",4,5,1,"Ephemeroptera","Heptageniidae",1,1
"422","2/20/2022","SM",4,5,1,"Ephemeroptera","Heptageniidae",1,1
"423","2/20/2022","SM",4,5,1,"Ephemeroptera","Heptageniidae",1,1
"424","2/20/2022","SM",4,5,1,"Plecoptera","Perlodidae",1,1
"425","2/20/2022","SM",4,5,1,"Plecoptera","Perlodidae",1,1
"426","2/20/2022","SM",4,5,1,"Plecoptera","Perlodidae",1,1
"427","2/20/2022","SM",4,5,1,"Plecoptera","Perlodidae",1,1
"428","2/20/2022","SM",4,4,1,"Trichoptera","Brachycentridae",1,1
"429","2/20/2022","SM",4,4,1,"Ephemeroptera","Baetidae",1,1
"430","2/20/2022","SM",4,4,1,"Ephemeroptera","Baetidae",1,1
"431","2/20/2022","SM",4,4,1,"Ephemeroptera","Baetidae",1,1
"432","2/20/2022","SM",4,4,1,"Ephemeroptera","Baetidae",1,1
"433","2/20/2022","SM",4,4,1,"Ephemeroptera","Baetidae",1,1
"434","2/20/2022","SM",4,4,1,"Ephemeroptera","Baetidae",1,1
"435","2/20/2022","SM",4,4,1,"Ephemeroptera","Baetidae",1,1
"436","2/20/2022","SM",4,4,1,"Ephemeroptera","Baetidae",1,1
"437","2/20/2022","SM",4,4,1,"Ephemeroptera","Baetidae",1,1
"438","2/20/2022","SM",4,4,1,"Ephemeroptera","Baetidae",1,1
"439","2/20/2022","SM",4,4,1,"Ephemeroptera","Baetidae",1,1
"440","2/20/2022","SM",4,4,1,"Ephemeroptera","Baetidae",1,1
"441","2/20/2022","SM",5,4,1,"Ephemeroptera","Heptageniidae",1,1
"442","2/20/2022","SM",3,4,1,"Ephemeroptera","Heptageniidae",1,1
"443","2/20/2022","SM",3,4,1,"Ephemeroptera","Baetidae",1,1
"444","2/20/2022","SM",3,4,1,"Plecoptera","Perlodidae",1,1
"445","2/20/2022","SM",3,4,1,"Plecoptera","Perlidae",1,1
"446","2/20/2022","SM",4,5,2,"Ephemeroptera","Heptageniidae",1,1
"447","2/20/2022","SM",4,5,2,"Ephemeroptera","Baetidae",1,1
"448","2/20/2022","SM",4,5,2,"Trichoptera","Hydropsychidae ",1,1
"449","2/20/2022","SM",1,4,1,"Ephemeroptera","Baetidae",1,1
"450","2/20/2022","SM",2,5,2,"Ephemeroptera","Heptageniidae",1,1
"451","2/20/2022","SM",2,5,2,"Ephemeroptera","Heptageniidae",1,1
"452","2/20/2022","SM",2,5,2,"Plecoptera","Perlodidae",1,1
"453","2/20/2022","SM",2,5,2,"Plecoptera","Perlodidae",1,1
"454","2/20/2022","SM",2,5,2,"Plecoptera","Perlodidae",1,1
"455","2/20/2022","SM",2,5,2,"Plecoptera","Perlodidae",1,1
"456","2/20/2022","SM",2,5,2,"Plecoptera","Perlodidae",1,1
"457","2/20/2022","SM",2,5,2,"Ephemeroptera","Heptageniidae",1,1
"458","2/20/2022","SM",2,5,2,"Trichoptera","Odontoceridae",1,1
"459","2/20/2022","SM",4,1,1,"Ephemeroptera","Heptageniidae",1,1
"460","2/20/2022","SM",4,1,1,"Ephemeroptera","Heptageniidae",1,1
"461","2/20/2022","SM",4,1,1,"Ephemeroptera","Heptageniidae",1,1
"462","2/20/2022","SM",5,4,2,"Plecoptera","Perlodidae",1,1
"463","2/20/2022","SM",5,4,2,"Plecoptera","Perlodidae",1,1
"464","2/20/2022","SM",5,4,2,"Trichoptera","Odontoceridae",1,1
"465","2/20/2022","SM",4,3,1,"Plecoptera","Perlidae",1,1
"466","2/20/2022","SM",4,3,1,"Plecoptera","Perlodidae",1,1
"467","2/20/2022","SM",4,1,2,"Plecoptera","Perlodidae",1,1
"468","2/20/2022","SM",4,1,2,"Ephemeroptera","Heptageniidae",1,1
"469","2/20/2022","SM",4,1,2,"Ephemeroptera","Heptageniidae",1,1
"470","2/20/2022","SM",4,1,2,"Ephemeroptera","Baetidae",1,1
"471","2/20/2022","SM",2,3,1,"Plecoptera","Perlidae",1,5
"472","2/20/2022","SM",2,3,1,"Plecoptera","Perlidae",1,5
"473","2/20/2022","SM",2,3,1,"Ephemeroptera","Heptageniidae",1,1
"474","2/20/2022","SM",2,3,1,"Ephemeroptera","Heptageniidae",1,1
"475","2/20/2022","SM",2,3,1,"Ephemeroptera","Heptageniidae",1,1
"476","2/20/2022","SM",2,3,1,"Ephemeroptera","Heptageniidae",1,1
"477","2/20/2022","SM",2,3,1,"Ephemeroptera","Baetidae",1,1
"478","2/20/2022","SM",2,3,1,"Ephemeroptera","Baetidae",1,1
"479","2/20/2022","SM",2,3,1,"Plecoptera","Perlodidae",1,1
"480","2/20/2022","SM",2,3,1,"Plecoptera","Perlodidae",1,1
"481","2/20/2022","SM",2,3,1,"Plecoptera","Perlodidae",1,1
"482","2/20/2022","SM",2,3,1,"Plecoptera","Perlodidae",1,1
"483","2/20/2022","SM",2,3,1,"Plecoptera","Perlodidae",1,1
"484","2/20/2022","SM",2,3,1,"Plecoptera","Perlodidae",1,1
"485","2/20/2022","SM",2,3,1,"Plecoptera","Perlodidae",1,1
"486","2/20/2022","SM",2,3,1,"Plecoptera","Perlodidae",1,1
"487","2/20/2022","SM",2,3,1,"Plecoptera","Perlodidae",1,1
"488","2/20/2022","SM",2,3,1,"Plecoptera","Perlodidae",1,1
"489","2/20/2022","SM",2,3,1,"Plecoptera","Leuctridae",1,1
"490","2/20/2022","SM",2,3,1,"Plecoptera","Leuctridae",1,1
"491","2/20/2022","SM",2,3,1,"Plecoptera","Perlidae",1,1
"492","2/20/2022","SM",2,3,1,"Plecoptera","Perlidae",1,1
"493","2/20/2022","SM",2,3,1,"Plecoptera","Perlidae",1,1
"494","2/20/2022","SM",2,3,1,"Plecoptera","Perlidae",1,1
"495","2/20/2022","SM",2,3,1,"Plecoptera","Perlidae",1,1
"496","2/20/2022","SM",2,3,1,"Plecoptera","Perlidae",1,1
"497","2/20/2022","SM",2,3,1,"Plecoptera","Perlidae",1,1
"498","2/20/2022","SM",2,3,1,"Plecoptera","Perlidae",1,1
"499","2/20/2022","SM",1,4,2,"Ephemeroptera","Heptageniidae",1,1
"500","2/20/2022","SM",1,4,2,"Ephemeroptera","Heptageniidae",1,1
"501","2/20/2022","SM",1,4,2,"Trichoptera","Philopotamidae",1,1
"502","2/20/2022","SM",2,1,1,"Ephemeroptera","Heptageniidae",1,5
"503","2/20/2022","SM",2,1,1,"Ephemeroptera","Heptageniidae",1,1
"504","2/20/2022","SM",2,1,1,"Ephemeroptera","Heptageniidae",1,1
"505","2/20/2022","SM",2,1,1,"Ephemeroptera","Heptageniidae",1,1
"506","2/20/2022","SM",2,1,1,"Ephemeroptera","Heptageniidae",1,1
"507","2/20/2022","SM",2,1,1,"Plecoptera","Perlodidae",1,5
"508","2/20/2022","SM",2,1,1,"Plecoptera","Perlidae",1,1
"509","2/20/2022","SM",2,1,1,"Plecoptera","Perlodidae",1,1
"510","2/20/2022","SM",1,3,1,"Ephemeroptera","Baetidae",1,1
"511","2/20/2022","SM",1,3,1,"Trichoptera","Sericostomatidae",1,1
"512","2/20/2022","SM",4,2,1,"Ephemeroptera","Heptageniidae",1,1
"513","2/20/2022","SM",4,2,1,"Plecoptera","Perlodidae",1,1
"514","2/20/2022","SM",4,2,1,"Plecoptera","Leuctridae",1,1
"515","2/20/2022","SM",2,4,2,"Ephemeroptera","Heptageniidae",1,1
"516","2/20/2022","SM",2,4,2,"Ephemeroptera","Heptageniidae",1,1
"517","2/20/2022","SM",2,4,2,"Plecoptera","Perlodidae",1,1
"518","2/20/2022","SM",2,4,2,"Plecoptera","Perlodidae",1,1
"519","2/20/2022","SM",2,4,2,"Plecoptera","Perlodidae",1,1
"520","2/20/2022","SM",2,4,2,"Plecoptera","Perlodidae",1,1
"521","2/20/2022","SM",4,2,2,"Ephemeroptera","Heptageniidae",1,1
"522","2/20/2022","SM",4,2,2,"Ephemeroptera","Heptageniidae",1,1
"523","2/20/2022","SM",4,2,2,"Ephemeroptera","Heptageniidae",1,1
"524","2/20/2022","SM",4,2,2,"Ephemeroptera","Heptageniidae",1,1
"525","2/20/2022","SM",4,2,2,"Plecoptera","Perlidae",1,1
"526","2/20/2022","SM",4,2,2,"Plecoptera","Perlidae",1,1
"527","2/20/2022","SM",4,2,2,"Trichoptera","Limnephilidae",1,1
"528","2/20/2022","SM",4,2,2,"Trichoptera","Limnephilidae",1,1
"529","2/20/2022","SM ",1,2,2,"Ephemeroptera","Heptageniidae",1,1
"530","2/20/2022","SM ",1,2,2,"Ephemeroptera","Heptageniidae",1,1
"531","2/20/2022","SM ",1,2,2,"Ephemeroptera","Heptageniidae",1,1
"532","2/20/2022","SM ",1,2,2,"Ephemeroptera","Heptageniidae",1,1
"533","2/20/2022","SM ",1,2,2,"Ephemeroptera","Heptageniidae",1,1
"534","2/20/2022","SM ",1,2,2,"Ephemeroptera","Baetidae",1,1
"535","2/20/2022","SM ",1,2,2,"Ephemeroptera","Heptageniidae",1,1
"536","2/20/2022","SM ",1,2,2,"Plecoptera","Perlodidae",1,1
"537","2/20/2022","SM ",1,2,2,"Plecoptera","Perlodidae",1,1
"538","2/20/2022","SM ",1,2,2,"Plecoptera","Perlodidae",1,1
"539","2/20/2022","SM ",1,2,2,"Plecoptera","Perlodidae",1,1
"540","2/20/2022","SM ",1,2,2,"Trichoptera","Brachycentridae",1,1
"541","2/20/2022","SM ",1,2,2,"Trichoptera","Dipseudopsidae",1,1
"542","2/21/2022","SM ",1,2,2,"Plecoptera","Pteronarcyidae",1,5
"543","2/20/2022","SM ",1,2,2,"Trichoptera","Philopotamidae",1,1
"544","2/20/2022","SM ",3,4,2,"Plecoptera","Perlidae",1,1
"545","2/20/2022","SM ",3,4,2,"Plecoptera","Perlodidae",1,1
"546","2/20/2022","SM ",3,4,2,"Plecoptera","Perlodidae",1,1
"547","2/20/2022","SM ",3,4,2,"Plecoptera","Perlodidae",1,1
"548","2/20/2022","SM ",3,4,2,"Plecoptera","Perlodidae",1,1
"549","2/20/2022","SM ",3,4,2,"Ephemeroptera","Heptageniidae",1,1
"550","2/20/2022","SM ",3,4,2,"Trichoptera","Brachycentridae",1,1
"551","2/20/2022","SM ",3,4,2,"Plecoptera","Pteronarcyidae",1,5
